account_id,district_id,frequency,Creation_Date
6910,76,Monthly,04/04/1995
6922,3,Weekly,12/05/1997
6924,74,Monthly,01/06/1994
6927,74,Weekly,08/12/1995
6930,41,Monthly,08/09/1993
6950,36,Monthly,12/10/1996
6985,38,Monthly,27/07/1995
7011,75,Monthly,08/10/1993
7033,75,Monthly,03/07/1996
7045,51,Monthly,26/12/1996
7049,69,Monthly,12/10/1997
7052,55,"After Transaction",17/07/1997
7082,57,Monthly,06/09/1996
7099,1,Monthly,20/08/1996
7101,54,Monthly,06/07/1996
7123,64,"After Transaction",14/04/1993
7133,1,Monthly,17/09/1993
7136,12,Weekly,09/04/1995
7156,71,Monthly,11/09/1997
7176,1,Monthly,07/12/1996
7180,7,Weekly,12/06/1997
7181,77,"After Transaction",02/07/1996
7184,5,Monthly,19/06/1995
7190,49,Monthly,06/09/1993
7203,71,Monthly,26/03/1993
7231,10,Monthly,14/03/1993
7240,17,Monthly,23/04/1996
7262,70,Monthly,30/08/1996
7274,11,Monthly,28/09/1997
7401,1,Monthly,26/02/1993
7418,21,Monthly,07/04/1995
7424,68,Monthly,28/07/1996
7437,19,Weekly,08/08/1997
7445,64,Monthly,18/03/1993
7449,1,Monthly,24/11/1993
7454,4,Monthly,19/04/1993
7465,1,Weekly,19/12/1996
7485,39,Monthly,28/07/1993
7487,4,Monthly,01/10/1995
7520,9,Monthly,29/03/1996
7523,63,Monthly,29/08/1994
7542,54,Monthly,16/05/1996
7546,43,Monthly,03/09/1994
7559,56,Monthly,24/05/1997
7562,72,Weekly,17/01/1995
7565,59,Monthly,02/04/1996
7594,16,Monthly,16/02/1996
7606,21,Monthly,15/03/1995
7607,1,Monthly,05/09/1993
7614,62,Monthly,08/02/1995
7618,72,Weekly,13/06/1995
7632,68,Monthly,22/09/1996
7636,40,Monthly,08/10/1996
7637,46,Monthly,19/08/1996
7674,1,Monthly,21/07/1996
7713,50,Weekly,25/05/1996
7721,13,Monthly,03/07/1997
7733,19,Weekly,08/07/1996
7745,2,Monthly,29/11/1996
7753,74,Monthly,08/02/1993
7765,52,Weekly,10/07/1994
7769,23,Monthly,03/10/1993
7774,74,"After Transaction",14/09/1993
7795,64,Monthly,05/01/1995
7815,19,Weekly,09/04/1995
7819,38,Monthly,01/08/1993
7824,60,Monthly,17/05/1994
7828,36,Monthly,05/01/1996
7844,1,Monthly,26/11/1993
7857,75,Monthly,04/08/1993
7859,52,Monthly,14/03/1995
7861,34,Monthly,22/04/1995
7890,23,Monthly,26/03/1996
7894,27,Monthly,09/04/1996
7907,70,Monthly,27/07/1996
7926,69,Weekly,09/06/1996
7944,59,Monthly,27/12/1993
7957,51,Monthly,07/09/1995
7965,55,Monthly,08/11/1993
7966,54,Monthly,27/12/1996
7990,9,Monthly,30/08/1996
7997,10,Monthly,25/04/1996
8026,36,Monthly,23/03/1997
8027,44,Weekly,07/07/1993
8038,47,Monthly,17/08/1996
8039,9,Monthly,17/12/1995
8041,1,Monthly,10/10/1993
8051,1,Weekly,07/02/1993
8073,24,"After Transaction",03/09/1993
8085,73,Monthly,08/04/1996
8092,54,Monthly,11/01/1995
8094,67,Monthly,24/11/1996
8114,59,Monthly,14/10/1995
8127,37,Monthly,13/10/1994
8129,45,Monthly,26/06/1993
8132,5,Weekly,17/04/1993
8149,64,"After Transaction",14/05/1997
8153,9,Monthly,02/07/1997
8158,48,Weekly,16/06/1996
8159,26,Monthly,08/02/1995
8169,29,Monthly,28/11/1995
8173,11,Monthly,05/07/1993
8212,52,"After Transaction",21/08/1993
8225,50,Monthly,07/12/1996
8260,31,Monthly,24/03/1993
8261,13,Monthly,12/05/1993
8268,59,Monthly,19/09/1996
8316,70,Monthly,04/06/1994
8320,51,Monthly,19/01/1997
8321,77,Monthly,12/04/1993
8327,1,Weekly,08/08/1995
8330,48,Monthly,28/03/1993
8341,64,Monthly,27/12/1996
8377,29,Monthly,20/11/1993
8381,14,Monthly,17/09/1996
8405,20,Monthly,10/05/1994
8411,20,Monthly,02/12/1994
8475,4,Monthly,08/09/1993
8489,19,Monthly,18/09/1993
8492,2,Monthly,29/06/1994
8505,70,Monthly,20/03/1997
8519,23,Monthly,02/04/1993
8523,54,Monthly,25/11/1996
8533,47,Monthly,10/10/1995
8547,14,Weekly,17/07/1995
8558,1,"After Transaction",27/02/1994
8564,68,Monthly,12/09/1993
8566,74,Monthly,08/10/1993
8625,64,Monthly,10/11/1993
8628,2,"After Transaction",15/10/1996
8639,46,Monthly,22/08/1997
8645,60,Monthly,23/06/1997
8680,17,Monthly,12/02/1996
8688,66,Monthly,22/11/1996
8713,53,Monthly,18/05/1997
8742,70,Monthly,28/01/1997
8759,1,Monthly,18/09/1993
8772,1,Monthly,16/05/1996
8776,64,Monthly,24/08/1994
8784,1,Monthly,16/10/1996
8856,15,Monthly,18/12/1994
8896,28,"After Transaction",02/05/1996
8899,1,Weekly,05/09/1994
8919,62,Monthly,03/07/1997
8926,1,Monthly,21/03/1997
8931,63,Weekly,01/01/1996
8934,51,Monthly,06/06/1993
8957,1,Monthly,13/11/1993
8972,70,Monthly,21/05/1996
8982,64,Monthly,25/09/1993
8998,61,Monthly,24/05/1995
9006,40,Weekly,02/09/1994
9017,70,Monthly,22/11/1995
9024,1,Monthly,05/01/1996
9030,72,Monthly,21/01/1995
9031,47,Monthly,15/01/1997
9034,1,Monthly,28/06/1993
9037,1,Monthly,22/10/1996
9041,1,Monthly,03/08/1993
9051,5,Weekly,17/01/1996
9052,43,"After Transaction",30/08/1995
9093,47,Monthly,16/06/1993
9104,10,Monthly,21/01/1994
9138,26,Monthly,18/07/1996
9140,32,Monthly,18/08/1997
9153,9,Monthly,12/12/1996
9156,18,Monthly,14/09/1997
9159,64,Monthly,02/08/1996
9167,56,Monthly,02/04/1997
9179,28,Monthly,21/01/1997
9188,45,Monthly,08/02/1993
9192,1,Monthly,16/08/1994
9199,72,Monthly,15/05/1996
9201,69,Monthly,28/10/1996
9203,70,Monthly,27/02/1993
9208,29,Monthly,24/05/1997
9225,11,Monthly,01/01/1996
9227,51,Monthly,04/11/1997
9235,37,Monthly,24/06/1995
9236,11,Monthly,18/08/1993
9241,74,Monthly,25/09/1996
9242,57,Monthly,15/03/1996
9263,68,Monthly,04/06/1996
9265,1,Monthly,04/02/1993
9307,68,Monthly,24/01/1993
9333,36,Monthly,08/11/1996
9337,30,Monthly,13/09/1993
9353,59,Monthly,03/11/1995
9377,1,Monthly,17/09/1995
9403,1,Weekly,27/03/1993
9422,70,Monthly,06/03/1996
9424,54,Monthly,30/12/1996
9433,59,Monthly,14/08/1997
9455,73,Monthly,03/11/1996
9472,1,Weekly,06/07/1993
9484,5,Monthly,26/04/1997
9491,7,Weekly,08/08/1996
9493,64,Monthly,02/04/1995
9494,21,Monthly,10/05/1996
9504,9,Monthly,29/01/1996
9510,1,Monthly,09/06/1996
9513,59,Monthly,12/05/1996
9528,19,Monthly,07/11/1996
9548,62,Monthly,07/06/1996
9549,4,Monthly,17/01/1997
9560,1,Monthly,13/07/1997
9583,31,Weekly,22/05/1994
9591,74,Monthly,20/05/1993
9627,65,"After Transaction",22/07/1994
9631,11,Monthly,25/06/1996
9633,70,Monthly,08/01/1996
9635,70,Monthly,05/01/1993
9640,1,Monthly,13/03/1993
9645,38,Monthly,23/01/1996
9646,1,Weekly,30/07/1996
9656,61,Monthly,14/11/1993
9673,76,Monthly,07/06/1997
9677,8,Monthly,13/10/1996
9703,68,Monthly,15/07/1993
9707,70,Monthly,24/04/1993
9730,54,Monthly,01/01/1997
9731,54,"After Transaction",01/12/1994
9750,74,Monthly,16/05/1994
9790,52,Monthly,09/11/1995
9814,64,Weekly,19/01/1995
9826,68,Monthly,23/08/1996
9828,11,Monthly,20/05/1993
9833,20,Monthly,24/07/1993
9859,27,Monthly,08/07/1996
9869,12,Monthly,21/08/1993
9883,1,Monthly,19/03/1993
9897,1,Monthly,04/03/1995
9928,60,Monthly,09/11/1995
10001,24,Monthly,28/05/1995
10005,64,Monthly,29/11/1997
10018,8,Monthly,23/07/1995
10019,8,Monthly,15/06/1995
10022,1,Monthly,07/05/1997
10036,1,Monthly,13/09/1993
10049,17,Monthly,28/03/1996
10063,4,Weekly,13/10/1996
10065,76,Monthly,30/03/1996
10068,1,Monthly,02/04/1997
10079,62,Monthly,06/05/1993
10093,1,Weekly,01/07/1994
10105,55,Monthly,28/04/1993
10131,1,Monthly,27/11/1993
10134,22,Monthly,26/04/1997
10148,34,Monthly,13/01/1997
10152,34,Monthly,28/09/1997
10202,70,Monthly,08/07/1996
10215,38,Monthly,12/04/1996
10220,44,Monthly,26/08/1996
10227,62,"After Transaction",27/09/1993
10233,27,Monthly,21/02/1996
10243,44,Monthly,03/09/1997
10257,27,Monthly,01/05/1997
10266,54,Monthly,10/06/1993
10280,69,Monthly,01/12/1996
10297,14,Monthly,19/01/1996
10320,68,Monthly,11/07/1993
10343,8,Monthly,22/05/1997
10345,36,Monthly,07/04/1996
10351,23,Monthly,04/05/1995
10361,21,Monthly,21/06/1996
10364,55,Monthly,17/01/1993
10365,22,Monthly,02/09/1995
10404,1,Monthly,30/12/1996
10411,39,"After Transaction",23/11/1995
10436,60,Monthly,21/03/1996
10439,66,Monthly,21/11/1993
10440,72,Monthly,13/09/1993
10445,72,Monthly,29/05/1996
10451,1,Monthly,29/08/1993
10478,70,Weekly,24/02/1996
10493,12,Monthly,09/01/1997
10520,55,"After Transaction",24/10/1995
10558,40,Monthly,01/02/1996
10562,51,Monthly,21/08/1996
10607,52,Monthly,08/10/1996
10613,55,Monthly,04/11/1997
10630,41,Monthly,15/01/1995
10644,16,Monthly,12/07/1997
10645,2,Monthly,21/12/1996
10650,76,Monthly,09/09/1997
10652,1,Monthly,18/03/1997
10656,8,Monthly,05/05/1993
10663,11,Monthly,08/12/1993
10670,60,Monthly,18/11/1993
10679,1,Monthly,30/05/1997
10694,73,Weekly,15/05/1996
10710,19,Monthly,30/10/1995
10711,36,Monthly,08/07/1996
10728,71,Monthly,23/12/1994
10738,45,Weekly,17/04/1993
10762,1,Monthly,23/10/1995
10774,46,Monthly,05/07/1997
10788,67,Weekly,22/11/1993
10789,75,Monthly,18/09/1996
10799,76,Monthly,19/08/1997
10807,34,Monthly,13/03/1996
10812,16,Monthly,08/04/1997
10857,50,Monthly,02/10/1996
10884,65,Monthly,20/02/1995
10904,48,Monthly,26/11/1993
10905,32,Monthly,21/11/1996
10906,76,Monthly,14/11/1993
10911,1,Weekly,29/05/1993
10915,25,Weekly,15/02/1997
10940,50,Monthly,13/09/1993
10942,44,Weekly,05/06/1994
10954,25,Monthly,29/07/1996
10963,16,Monthly,20/05/1995
10973,18,Weekly,20/04/1993
11013,1,Weekly,14/02/1993
11021,1,Monthly,10/08/1993
11027,32,Weekly,26/07/1996
11042,72,Monthly,29/01/1995
11053,46,Monthly,27/05/1997
11054,59,Weekly,01/02/1996
11065,11,Monthly,19/03/1993
11069,37,Monthly,02/06/1995
11079,16,Monthly,10/11/1995
11096,28,Monthly,10/12/1996
11111,1,Monthly,20/05/1993
11123,39,Monthly,21/07/1996
11135,75,Monthly,10/10/1993
11138,70,Weekly,18/08/1995
11141,1,Weekly,11/02/1997
11186,12,Monthly,24/11/1994
11231,1,Monthly,05/02/1997
11244,33,Monthly,12/01/1997
11265,15,Monthly,14/01/1993
11271,5,Monthly,20/09/1995
11295,74,Monthly,21/01/1993
11317,50,Monthly,11/07/1997
11320,44,Monthly,26/05/1993
11325,62,Monthly,15/10/1996
11327,7,Monthly,15/10/1997
11328,54,Monthly,05/11/1996
11333,8,Monthly,26/05/1994
11349,1,Weekly,26/05/1995
11359,61,Monthly,01/10/1994
11362,67,Monthly,14/10/1995
11382,74,Monthly,20/08/1995
